id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37227,31.0,management,married,tertiary,no,623.0,yes,no,cellular,13.0,may,96.0,2.0,349.0,5.0,failure,0
42843,53.0,admin.,single,secondary,no,2398.0,yes,no,cellular,3.0,feb,108.0,1.0,92.0,1.0,success,0
17835,31.0,entrepreneur,single,tertiary,no,566.0,yes,no,cellular,29.0,jul,333.0,8.0,-1.0,0.0,unknown,0
34600,35.0,admin.,married,secondary,no,1.0,yes,yes,cellular,5.0,may,,1.0,-1.0,0.0,unknown,0
34653,39.0,admin.,divorced,secondary,no,676.0,yes,no,cellular,5.0,may,281.0,2.0,-1.0,0.0,unknown,0
7018,31.0,admin.,married,secondary,no,439.0,no,no,unknown,28.0,may,233.0,4.0,-1.0,0.0,unknown,0
33318,41.0,admin.,married,primary,no,1314.0,yes,no,cellular,20.0,apr,159.0,1.0,326.0,1.0,failure,0
18716,61.0,retired,divorced,secondary,no,410.0,no,yes,cellular,31.0,jul,470.0,4.0,-1.0,0.0,unknown,0
18598,55.0,technician,married,tertiary,no,804.0,no,no,cellular,31.0,jul,245.0,5.0,-1.0,0.0,unknown,0
37380,34.0,blue-collar,married,secondary,no,467.0,yes,no,cellular,13.0,may,195.0,2.0,357.0,2.0,failure,0
6396,58.0,blue-collar,married,secondary,no,-37.0,yes,no,unknown,27.0,may,,2.0,-1.0,0.0,unknown,0
957,28.0,blue-collar,married,secondary,no,225.0,yes,yes,unknown,7.0,may,866.0,2.0,-1.0,0.0,unknown,0
4249,48.0,blue-collar,,primary,no,6489.0,yes,no,unknown,19.0,may,263.0,1.0,-1.0,0.0,unknown,0
4464,33.0,services,married,secondary,no,4434.0,yes,no,unknown,20.0,may,265.0,1.0,-1.0,0.0,unknown,0
20519,30.0,management,single,tertiary,no,368.0,yes,no,cellular,12.0,aug,241.0,2.0,-1.0,0.0,unknown,0
23033,49.0,services,married,secondary,no,0.0,no,no,cellular,26.0,aug,189.0,4.0,-1.0,0.0,unknown,0
44414,33.0,technician,,secondary,no,1026.0,no,no,cellular,4.0,aug,87.0,1.0,1.0,5.0,failure,0
13160,35.0,admin.,divorced,secondary,no,148.0,no,yes,cellular,8.0,jul,199.0,1.0,-1.0,0.0,unknown,0
35336,53.0,self-employed,married,secondary,no,,yes,no,cellular,7.0,may,57.0,2.0,170.0,4.0,failure,0
3726,44.0,housemaid,married,primary,yes,-972.0,yes,yes,unknown,16.0,may,114.0,2.0,-1.0,0.0,unknown,0
25495,30.0,management,single,tertiary,no,54.0,yes,yes,cellular,19.0,nov,192.0,1.0,177.0,3.0,failure,0
29435,31.0,admin.,single,secondary,no,8626.0,no,no,cellular,3.0,feb,155.0,1.0,-1.0,0.0,unknown,0
5940,41.0,unknown,married,primary,no,526.0,no,no,unknown,26.0,may,151.0,3.0,-1.0,0.0,unknown,0
22782,55.0,management,married,tertiary,no,740.0,no,no,cellular,25.0,,57.0,3.0,-1.0,,unknown,0
6309,42.0,blue-collar,married,secondary,no,3052.0,yes,no,unknown,27.0,may,32.0,1.0,-1.0,0.0,unknown,0
30292,47.0,housemaid,divorced,secondary,no,1565.0,,no,cellular,5.0,feb,253.0,1.0,-1.0,0.0,unknown,0
3643,56.0,entrepreneur,married,tertiary,no,-124.0,yes,no,unknown,15.0,may,374.0,5.0,-1.0,,unknown,0
15425,36.0,self-employed,married,tertiary,no,16.0,yes,yes,cellular,18.0,jul,95.0,4.0,-1.0,0.0,unknown,0
5234,31.0,self-employed,single,tertiary,no,91.0,no,no,unknown,23.0,may,206.0,1.0,-1.0,0.0,unknown,0
25391,32.0,technician,single,tertiary,no,4432.0,no,no,telephone,18.0,nov,,4.0,-1.0,0.0,unknown,0
16159,26.0,services,,tertiary,no,238.0,yes,no,cellular,22.0,jul,156.0,3.0,-1.0,0.0,unknown,0
33559,34.0,blue-collar,married,secondary,no,322.0,yes,no,cellular,20.0,apr,10.0,3.0,-1.0,0.0,unknown,0
28748,39.0,blue-collar,married,primary,no,976.0,yes,no,cellular,30.0,,80.0,1.0,2.0,2.0,other,0
7490,32.0,blue-collar,married,secondary,no,544.0,no,no,unknown,29.0,may,69.0,3.0,-1.0,0.0,unknown,0
470,44.0,self-employed,married,tertiary,no,292.0,yes,no,unknown,6.0,may,162.0,1.0,-1.0,0.0,unknown,0
7917,31.0,unemployed,divorced,primary,no,0.0,yes,no,unknown,30.0,may,745.0,12.0,-1.0,0.0,unknown,1
17864,33.0,services,married,secondary,no,-333.0,yes,no,cellular,30.0,jul,329.0,5.0,-1.0,0.0,unknown,0
7474,39.0,blue-collar,married,primary,no,0.0,no,no,unknown,29.0,may,191.0,5.0,-1.0,0.0,unknown,0
43724,50.0,technician,married,tertiary,no,1830.0,no,no,,14.0,may,318.0,3.0,-1.0,,unknown,0
43780,25.0,student,single,secondary,no,3713.0,no,no,cellular,24.0,may,323.0,2.0,353.0,3.0,,1
26473,32.0,blue-collar,married,secondary,no,3166.0,yes,no,cellular,20.0,nov,418.0,3.0,-1.0,0.0,unknown,0
17205,44.0,technician,divorced,secondary,,0.0,yes,no,cellular,28.0,jul,463.0,2.0,-1.0,0.0,unknown,0
45201,38.0,technician,married,secondary,no,557.0,yes,no,cellular,16.0,nov,1556.0,4.0,-1.0,0.0,unknown,1
30242,43.0,management,married,unknown,no,587.0,yes,no,cellular,5.0,feb,11.0,6.0,231.0,9.0,failure,0
2084,28.0,admin.,single,secondary,no,-103.0,yes,no,unknown,12.0,may,252.0,4.0,-1.0,0.0,unknown,0
16058,52.0,blue-collar,married,secondary,no,5275.0,no,yes,cellular,22.0,jul,1029.0,3.0,-1.0,0.0,unknown,0
44971,28.0,unknown,single,unknown,no,326.0,no,no,cellular,11.0,oct,450.0,1.0,231.0,1.0,success,1
43291,77.0,retired,married,primary,no,29340.0,no,no,cellular,15.0,mar,257.0,1.0,91.0,2.0,other,1
24679,56.0,admin.,divorced,secondary,no,3337.0,yes,no,telephone,17.0,nov,99.0,3.0,-1.0,0.0,unknown,0
38008,53.0,retired,married,secondary,no,6095.0,yes,yes,cellular,14.0,may,410.0,5.0,-1.0,0.0,unknown,0
1915,25.0,admin.,single,secondary,no,61.0,yes,no,unknown,9.0,may,345.0,,-1.0,0.0,unknown,0
17102,40.0,admin.,divorced,secondary,no,274.0,yes,yes,cellular,25.0,jul,53.0,4.0,-1.0,0.0,unknown,0
30065,38.0,services,married,tertiary,no,535.0,yes,no,cellular,4.0,feb,369.0,2.0,-1.0,0.0,unknown,0
2598,44.0,technician,single,tertiary,no,607.0,yes,no,unknown,13.0,may,119.0,2.0,-1.0,0.0,unknown,0
724,28.0,admin.,single,secondary,no,251.0,yes,no,unknown,6.0,may,178.0,2.0,-1.0,0.0,unknown,0
5022,29.0,admin.,single,secondary,no,5711.0,yes,yes,unknown,21.0,may,899.0,1.0,-1.0,0.0,unknown,0
28846,54.0,admin.,married,primary,no,0.0,yes,no,cellular,30.0,jan,520.0,3.0,-1.0,0.0,unknown,0
4644,39.0,blue-collar,married,primary,no,1411.0,yes,no,unknown,20.0,may,625.0,2.0,-1.0,0.0,unknown,0
2397,20.0,blue-collar,single,secondary,no,129.0,yes,yes,unknown,13.0,may,190.0,1.0,-1.0,0.0,unknown,0
38802,33.0,services,married,secondary,no,2533.0,yes,no,cellular,18.0,may,16.0,6.0,180.0,2.0,other,0
37979,27.0,technician,married,secondary,no,806.0,yes,no,cellular,14.0,may,304.0,2.0,332.0,21.0,failure,0
12871,59.0,management,single,tertiary,no,623.0,yes,no,cellular,7.0,jul,212.0,4.0,-1.0,0.0,unknown,0
33474,33.0,services,single,secondary,no,187.0,yes,no,cellular,20.0,apr,168.0,3.0,326.0,1.0,failure,0
10477,36.0,entrepreneur,single,tertiary,no,658.0,yes,no,unknown,16.0,jun,61.0,3.0,-1.0,0.0,unknown,0
2123,48.0,blue-collar,divorced,secondary,no,602.0,yes,no,unknown,12.0,may,231.0,1.0,-1.0,0.0,unknown,0
19072,33.0,technician,single,tertiary,no,0.0,no,no,cellular,5.0,aug,122.0,1.0,-1.0,0.0,unknown,0
40579,61.0,unknown,single,primary,no,50.0,no,no,telephone,21.0,jul,465.0,6.0,-1.0,0.0,unknown,0
37315,32.0,,married,secondary,no,-64.0,yes,no,cellular,13.0,may,641.0,1.0,-1.0,0.0,unknown,0
13660,32.0,management,married,tertiary,no,794.0,yes,yes,cellular,9.0,jul,1014.0,1.0,-1.0,0.0,unknown,1
16602,51.0,services,married,secondary,,53.0,no,yes,cellular,24.0,jul,192.0,1.0,-1.0,,unknown,0
26452,30.0,self-employed,single,tertiary,no,-174.0,no,no,cellular,20.0,nov,80.0,1.0,-1.0,0.0,,0
25143,36.0,entrepreneur,married,secondary,no,215.0,yes,yes,cellular,18.0,nov,309.0,1.0,-1.0,0.0,unknown,0
8931,29.0,blue-collar,married,unknown,no,356.0,yes,no,unknown,4.0,jun,169.0,2.0,-1.0,0.0,unknown,0
21833,31.0,management,married,secondary,no,2294.0,no,no,cellular,20.0,aug,483.0,2.0,-1.0,0.0,unknown,0
39113,40.0,blue-collar,single,unknown,no,1074.0,yes,no,cellular,18.0,may,504.0,1.0,-1.0,0.0,unknown,0
20689,31.0,management,single,tertiary,no,745.0,no,no,cellular,12.0,aug,121.0,4.0,-1.0,0.0,unknown,0
22570,31.0,housemaid,single,tertiary,no,0.0,no,no,cellular,22.0,aug,78.0,3.0,-1.0,0.0,unknown,0
39912,41.0,technician,married,secondary,no,1602.0,yes,no,cellular,2.0,jun,142.0,1.0,-1.0,0.0,unknown,0
26329,32.0,blue-collar,single,secondary,no,8859.0,yes,no,cellular,20.0,nov,252.0,1.0,-1.0,0.0,unknown,0
25126,32.0,admin.,,secondary,no,1785.0,yes,no,cellular,18.0,nov,51.0,2.0,154.0,6.0,,0
39335,33.0,technician,single,secondary,no,-363.0,yes,no,cellular,18.0,may,214.0,2.0,-1.0,0.0,unknown,0
21927,31.0,management,married,tertiary,no,69.0,no,no,cellular,20.0,aug,195.0,2.0,-1.0,0.0,unknown,0
28,52.0,entrepreneur,married,secondary,no,113.0,yes,yes,unknown,5.0,may,127.0,1.0,-1.0,0.0,unknown,0
7866,57.0,technician,married,secondary,no,16063.0,yes,no,unknown,30.0,may,352.0,3.0,-1.0,0.0,unknown,0
37921,31.0,management,married,tertiary,no,183.0,yes,yes,cellular,14.0,may,46.0,3.0,-1.0,0.0,unknown,0
13161,26.0,technician,single,secondary,no,68.0,no,yes,cellular,8.0,jul,141.0,3.0,-1.0,0.0,unknown,0
43760,60.0,management,married,secondary,no,0.0,no,no,cellular,20.0,may,321.0,4.0,87.0,8.0,failure,0
11293,41.0,services,divorced,secondary,no,2769.0,yes,no,unknown,18.0,jun,96.0,3.0,-1.0,0.0,unknown,0
6888,32.0,services,single,tertiary,no,-233.0,yes,no,unknown,28.0,may,140.0,2.0,-1.0,0.0,unknown,0
9614,58.0,management,single,unknown,no,1873.0,no,no,unknown,6.0,jun,49.0,2.0,-1.0,0.0,unknown,0
2739,42.0,management,married,,no,43.0,yes,no,unknown,14.0,may,735.0,8.0,-1.0,0.0,unknown,0
17488,44.0,admin.,married,secondary,no,251.0,no,yes,telephone,28.0,jul,122.0,3.0,-1.0,0.0,unknown,0
7574,41.0,self-employed,single,tertiary,no,3950.0,yes,no,unknown,30.0,may,96.0,2.0,-1.0,0.0,unknown,0
196,33.0,blue-collar,single,secondary,no,307.0,yes,no,unknown,5.0,may,309.0,2.0,-1.0,0.0,unknown,0
5151,31.0,admin.,single,tertiary,no,-194.0,no,no,unknown,21.0,may,165.0,2.0,-1.0,0.0,unknown,0
32625,22.0,blue-collar,single,secondary,no,104.0,yes,no,cellular,17.0,apr,531.0,1.0,339.0,1.0,other,0
13249,50.0,blue-collar,married,secondary,no,1293.0,no,yes,cellular,8.0,,82.0,1.0,-1.0,0.0,unknown,0
38588,39.0,technician,single,tertiary,no,1674.0,no,no,cellular,15.0,may,,10.0,178.0,1.0,failure,0
30039,36.0,technician,married,secondary,no,627.0,no,yes,cellular,4.0,feb,146.0,3.0,244.0,1.0,other,0
6970,36.0,blue-collar,single,primary,no,2176.0,yes,,unknown,28.0,may,52.0,2.0,-1.0,0.0,unknown,0
30631,33.0,technician,single,secondary,no,2583.0,no,no,,6.0,feb,129.0,1.0,-1.0,0.0,unknown,0
23421,48.0,management,married,tertiary,no,0.0,no,no,cellular,27.0,aug,203.0,7.0,-1.0,0.0,unknown,0
37068,36.0,technician,single,secondary,no,2151.0,yes,no,cellular,13.0,may,134.0,1.0,370.0,1.0,failure,0
9484,48.0,management,married,tertiary,no,0.0,yes,no,unknown,6.0,jun,300.0,5.0,-1.0,0.0,unknown,0
10994,32.0,services,single,secondary,no,1364.0,yes,yes,unknown,,jun,85.0,5.0,-1.0,0.0,unknown,0
3800,47.0,blue-collar,married,secondary,no,-656.0,yes,no,unknown,16.0,may,184.0,2.0,-1.0,0.0,unknown,0
29012,55.0,management,divorced,tertiary,no,-207.0,no,no,cellular,2.0,feb,211.0,1.0,-1.0,0.0,unknown,0
3940,51.0,technician,married,secondary,no,349.0,yes,no,unknown,16.0,may,97.0,3.0,-1.0,0.0,unknown,0
5509,39.0,services,married,primary,no,1951.0,yes,no,unknown,23.0,may,208.0,2.0,-1.0,0.0,unknown,0
21339,40.0,management,married,tertiary,no,2935.0,yes,no,cellular,18.0,aug,192.0,2.0,-1.0,0.0,unknown,0
579,53.0,blue-collar,married,primary,no,25.0,yes,no,unknown,6.0,may,266.0,3.0,-1.0,0.0,unknown,0
30136,52.0,admin.,married,secondary,no,941.0,no,no,cellular,4.0,feb,89.0,2.0,-1.0,0.0,unknown,0
30396,44.0,entrepreneur,married,secondary,no,320.0,yes,yes,cellular,5.0,feb,269.0,3.0,234.0,2.0,other,0
43307,38.0,management,married,unknown,no,76.0,,no,cellular,16.0,mar,261.0,1.0,-1.0,0.0,unknown,1
36301,28.0,entrepreneur,married,tertiary,no,4064.0,no,yes,cellular,11.0,may,,2.0,-1.0,0.0,unknown,0
20716,57.0,housemaid,married,primary,no,0.0,no,no,cellular,13.0,aug,189.0,2.0,-1.0,0.0,unknown,0
6940,33.0,technician,single,secondary,no,-409.0,yes,no,unknown,28.0,may,96.0,1.0,,0.0,unknown,0
15957,26.0,services,single,secondary,no,47.0,yes,no,cellular,22.0,jul,161.0,1.0,-1.0,0.0,unknown,0
11221,59.0,retired,married,,no,5744.0,no,no,unknown,18.0,jun,632.0,1.0,-1.0,0.0,,0
28660,28.0,self-employed,single,,no,1166.0,no,yes,cellular,30.0,,177.0,3.0,192.0,3.0,other,0
2972,40.0,entrepreneur,married,secondary,no,264.0,yes,no,,14.0,may,222.0,,-1.0,0.0,unknown,0
881,37.0,services,married,secondary,no,78.0,yes,no,unknown,7.0,may,295.0,2.0,-1.0,0.0,unknown,0
38360,33.0,services,single,secondary,no,-198.0,yes,no,cellular,15.0,may,256.0,1.0,359.0,3.0,success,0
19298,43.0,management,married,tertiary,no,-127.0,no,no,cellular,6.0,aug,400.0,2.0,-1.0,0.0,unknown,0
5028,38.0,management,married,tertiary,no,126.0,yes,no,unknown,21.0,may,164.0,2.0,-1.0,0.0,unknown,0
43991,27.0,blue-collar,single,secondary,no,3145.0,no,no,cellular,25.0,jun,374.0,1.0,179.0,2.0,success,1
26490,30.0,admin.,single,secondary,no,10735.0,no,no,cellular,20.0,nov,63.0,1.0,-1.0,0.0,unknown,0
25825,44.0,management,divorced,secondary,no,0.0,yes,no,telephone,19.0,nov,319.0,1.0,-1.0,0.0,unknown,0
22590,54.0,management,divorced,secondary,no,2762.0,no,no,cellular,22.0,aug,309.0,7.0,-1.0,0.0,unknown,0
28840,36.0,admin.,single,secondary,no,133.0,no,no,cellular,30.0,jan,632.0,3.0,228.0,14.0,other,0
32971,39.0,services,married,,no,946.0,yes,no,cellular,17.0,apr,295.0,2.0,-1.0,0.0,unknown,0
22299,33.0,management,single,tertiary,no,109.0,no,no,cellular,21.0,aug,122.0,5.0,-1.0,0.0,unknown,0
41777,46.0,self-employed,married,tertiary,no,8.0,no,no,,13.0,oct,182.0,1.0,-1.0,0.0,unknown,0
20405,30.0,housemaid,single,tertiary,no,3362.0,no,no,cellular,12.0,aug,101.0,2.0,-1.0,0.0,unknown,0
26719,36.0,blue-collar,single,tertiary,no,3649.0,yes,no,cellular,20.0,nov,399.0,2.0,156.0,2.0,failure,0
18389,37.0,technician,,secondary,no,884.0,yes,yes,cellular,31.0,jul,128.0,2.0,-1.0,0.0,unknown,0
26544,35.0,blue-collar,single,primary,no,258.0,yes,no,cellular,20.0,nov,144.0,1.0,-1.0,0.0,unknown,0
25005,45.0,blue-collar,married,primary,no,147.0,yes,no,cellular,18.0,nov,226.0,1.0,168.0,2.0,failure,0
17234,52.0,housemaid,married,secondary,no,-12.0,no,yes,cellular,28.0,jul,136.0,5.0,-1.0,0.0,unknown,0
7968,43.0,admin.,divorced,secondary,no,777.0,yes,no,unknown,,jun,130.0,2.0,-1.0,,unknown,0
28543,48.0,management,divorced,tertiary,no,657.0,no,yes,cellular,29.0,jan,251.0,2.0,-1.0,0.0,unknown,0
3622,31.0,admin.,married,unknown,no,-295.0,yes,no,unknown,15.0,may,311.0,3.0,-1.0,0.0,unknown,0
24470,51.0,technician,married,secondary,no,563.0,yes,no,cellular,17.0,nov,504.0,1.0,123.0,3.0,failure,0
8058,28.0,admin.,single,secondary,no,1076.0,yes,no,unknown,2.0,jun,537.0,5.0,,0.0,unknown,0
28356,49.0,services,single,secondary,no,178.0,yes,yes,cellular,29.0,jan,197.0,1.0,-1.0,0.0,unknown,0
29415,47.0,services,married,secondary,no,1160.0,yes,no,cellular,3.0,feb,117.0,2.0,221.0,4.0,failure,0
26976,32.0,blue-collar,married,secondary,no,5164.0,no,no,cellular,21.0,nov,253.0,1.0,-1.0,0.0,unknown,0
15685,34.0,technician,single,secondary,no,5731.0,yes,no,cellular,21.0,jul,101.0,3.0,-1.0,0.0,unknown,0
26311,45.0,management,married,tertiary,no,96.0,yes,no,cellular,20.0,nov,167.0,1.0,127.0,1.0,failure,0
16697,35.0,technician,single,secondary,no,1001.0,no,yes,cellular,24.0,jul,178.0,2.0,-1.0,0.0,unknown,0
2010,27.0,admin.,married,secondary,no,133.0,yes,yes,unknown,9.0,may,338.0,4.0,-1.0,0.0,unknown,0
19313,48.0,,divorced,tertiary,no,855.0,no,no,cellular,6.0,aug,68.0,4.0,-1.0,0.0,unknown,0
4810,31.0,management,married,secondary,no,8629.0,yes,no,unknown,21.0,may,27.0,2.0,-1.0,0.0,unknown,0
38343,30.0,services,single,secondary,no,-100.0,yes,yes,cellular,15.0,may,292.0,1.0,-1.0,0.0,unknown,0
27360,59.0,management,married,tertiary,no,261.0,yes,yes,cellular,21.0,nov,124.0,1.0,-1.0,0.0,unknown,0
31453,41.0,management,married,tertiary,no,1468.0,yes,no,cellular,31.0,mar,237.0,3.0,-1.0,0.0,unknown,1
25449,44.0,services,married,secondary,no,1106.0,yes,no,telephone,19.0,nov,178.0,5.0,119.0,11.0,failure,0
26502,32.0,services,single,secondary,no,2478.0,no,yes,cellular,20.0,nov,395.0,1.0,-1.0,0.0,unknown,0
1834,27.0,blue-collar,married,tertiary,no,350.0,no,no,unknown,9.0,may,24.0,1.0,,0.0,unknown,0
11831,51.0,retired,married,secondary,no,1295.0,no,yes,unknown,20.0,jun,288.0,2.0,-1.0,0.0,unknown,0
23923,49.0,blue-collar,married,secondary,no,,no,no,cellular,29.0,aug,210.0,2.0,-1.0,0.0,unknown,0
8853,29.0,self-employed,married,tertiary,yes,-1083.0,yes,no,unknown,,jun,139.0,2.0,-1.0,0.0,unknown,0
33857,62.0,blue-collar,married,primary,no,115.0,no,no,telephone,29.0,apr,75.0,3.0,-1.0,0.0,unknown,0
34370,31.0,admin.,single,secondary,no,690.0,no,no,cellular,4.0,may,10.0,4.0,87.0,12.0,failure,0
39200,25.0,blue-collar,single,secondary,no,320.0,yes,no,cellular,18.0,may,549.0,3.0,-1.0,,unknown,0
134,55.0,admin.,single,,no,802.0,yes,yes,unknown,5.0,may,100.0,2.0,-1.0,0.0,unknown,0
22775,33.0,technician,single,tertiary,no,49.0,no,no,cellular,25.0,aug,476.0,3.0,-1.0,0.0,unknown,0
31866,37.0,technician,single,tertiary,no,3315.0,yes,no,cellular,9.0,apr,820.0,2.0,-1.0,0.0,unknown,0
14094,34.0,technician,married,unknown,no,12.0,yes,no,cellular,11.0,jul,504.0,2.0,-1.0,0.0,unknown,0
14077,27.0,admin.,single,secondary,no,428.0,no,yes,telephone,11.0,jul,321.0,2.0,-1.0,0.0,unknown,0
15055,42.0,services,divorced,secondary,no,138.0,no,no,cellular,17.0,jul,324.0,1.0,-1.0,0.0,unknown,0
27831,53.0,self-employed,married,tertiary,no,1672.0,no,no,cellular,28.0,jan,176.0,1.0,189.0,,failure,0
37560,56.0,blue-collar,married,secondary,no,126.0,no,no,cellular,14.0,may,113.0,2.0,-1.0,0.0,unknown,0
15006,34.0,blue-collar,married,secondary,no,808.0,yes,yes,cellular,17.0,jul,20.0,3.0,-1.0,0.0,,0
3039,41.0,admin.,married,tertiary,no,5426.0,yes,no,unknown,14.0,may,149.0,2.0,-1.0,0.0,unknown,0
17709,27.0,blue-collar,single,secondary,no,36.0,no,yes,cellular,29.0,jul,114.0,,-1.0,0.0,unknown,0
540,34.0,blue-collar,married,primary,no,-144.0,yes,no,unknown,6.0,may,79.0,2.0,-1.0,0.0,unknown,0
2911,49.0,technician,married,primary,no,1878.0,yes,no,unknown,14.0,may,267.0,1.0,-1.0,0.0,unknown,0
36348,34.0,admin.,married,secondary,no,580.0,yes,yes,cellular,11.0,may,228.0,1.0,-1.0,0.0,unknown,0
42953,60.0,technician,married,secondary,no,824.0,yes,no,cellular,9.0,feb,127.0,1.0,,7.0,other,1
16230,32.0,blue-collar,single,primary,no,354.0,no,no,cellular,23.0,jul,284.0,8.0,-1.0,0.0,unknown,0
9909,44.0,services,divorced,secondary,no,20.0,no,no,unknown,9.0,jun,98.0,1.0,-1.0,0.0,unknown,0
7094,33.0,management,married,tertiary,no,2508.0,yes,no,unknown,29.0,may,42.0,7.0,-1.0,0.0,unknown,0
41188,59.0,management,married,tertiary,no,1978.0,yes,no,cellular,20.0,aug,928.0,1.0,-1.0,0.0,unknown,0
24596,44.0,services,married,secondary,no,3843.0,yes,no,cellular,17.0,nov,70.0,1.0,150.0,2.0,other,0
31942,37.0,management,divorced,tertiary,no,443.0,,no,cellular,9.0,apr,240.0,3.0,-1.0,0.0,unknown,0
36987,39.0,blue-collar,married,primary,no,481.0,no,no,cellular,13.0,may,197.0,3.0,357.0,1.0,other,0
39576,35.0,technician,married,tertiary,no,8029.0,yes,no,cellular,26.0,may,167.0,1.0,285.0,4.0,success,0
35573,43.0,admin.,divorced,secondary,no,146.0,yes,no,cellular,7.0,may,274.0,3.0,358.0,2.0,failure,0
20961,42.0,technician,married,secondary,no,27.0,no,no,cellular,14.0,aug,259.0,4.0,-1.0,0.0,,0
19285,48.0,management,divorced,tertiary,no,249.0,no,no,cellular,6.0,aug,293.0,6.0,-1.0,0.0,,0
17915,52.0,blue-collar,married,secondary,no,698.0,no,no,telephone,30.0,jul,38.0,2.0,-1.0,0.0,unknown,0
36241,44.0,management,married,,no,-1636.0,yes,yes,cellular,11.0,may,257.0,1.0,-1.0,0.0,unknown,0
40594,49.0,technician,married,tertiary,no,0.0,no,yes,cellular,28.0,jul,67.0,5.0,252.0,1.0,failure,0
8798,30.0,admin.,single,secondary,yes,-242.0,no,no,unknown,,jun,276.0,1.0,-1.0,0.0,unknown,0
36887,52.0,retired,single,secondary,no,316.0,no,no,cellular,12.0,may,463.0,3.0,-1.0,0.0,unknown,0
28686,34.0,technician,married,secondary,no,508.0,no,no,cellular,30.0,jan,795.0,1.0,-1.0,0.0,unknown,0
27285,32.0,management,single,tertiary,no,1613.0,no,no,cellular,21.0,nov,24.0,5.0,-1.0,0.0,unknown,0
30972,30.0,self-employed,single,primary,no,163.0,no,no,cellular,9.0,feb,224.0,3.0,-1.0,0.0,unknown,0
6100,38.0,blue-collar,married,primary,no,27.0,yes,no,,27.0,may,62.0,4.0,-1.0,0.0,,0
33430,32.0,blue-collar,married,secondary,no,1148.0,yes,no,,20.0,apr,121.0,1.0,-1.0,0.0,unknown,0
38338,28.0,blue-collar,married,secondary,no,83.0,yes,no,cellular,15.0,may,224.0,1.0,-1.0,0.0,unknown,0
39687,32.0,blue-collar,married,secondary,no,10287.0,yes,no,cellular,27.0,may,281.0,4.0,188.0,1.0,failure,1
32361,56.0,admin.,married,secondary,no,51.0,yes,yes,cellular,16.0,apr,75.0,1.0,-1.0,0.0,unknown,0
44778,62.0,admin.,married,secondary,no,4608.0,no,no,cellular,14.0,sep,706.0,1.0,186.0,1.0,success,0
16827,32.0,services,divorced,secondary,,4612.0,yes,no,cellular,24.0,jul,937.0,4.0,-1.0,0.0,unknown,0
4669,31.0,unemployed,married,primary,no,-63.0,yes,no,unknown,20.0,may,657.0,1.0,-1.0,0.0,unknown,0
23326,38.0,management,single,tertiary,no,194.0,no,no,cellular,27.0,aug,561.0,2.0,-1.0,0.0,unknown,0
9719,38.0,technician,married,secondary,no,4741.0,yes,no,unknown,9.0,jun,221.0,10.0,-1.0,0.0,unknown,0
17770,53.0,technician,married,secondary,no,2191.0,no,no,telephone,29.0,jul,99.0,5.0,-1.0,0.0,unknown,0
19367,46.0,self-employed,married,secondary,no,716.0,no,no,cellular,6.0,aug,131.0,2.0,-1.0,0.0,,0
30526,30.0,technician,married,secondary,no,436.0,yes,no,cellular,5.0,feb,138.0,3.0,206.0,8.0,other,0
43998,27.0,student,,secondary,no,833.0,no,no,telephone,25.0,jun,359.0,5.0,-1.0,0.0,unknown,0
31012,37.0,services,single,secondary,no,248.0,yes,no,cellular,10.0,feb,77.0,1.0,279.0,2.0,failure,0
13475,49.0,blue-collar,married,secondary,no,0.0,no,yes,cellular,9.0,jul,625.0,1.0,-1.0,0.0,unknown,1
11104,45.0,blue-collar,married,secondary,no,103.0,no,no,unknown,18.0,jun,48.0,1.0,-1.0,0.0,unknown,0
36537,34.0,entrepreneur,married,primary,no,7279.0,yes,no,,12.0,may,882.0,1.0,-1.0,0.0,unknown,1
21710,56.0,technician,divorced,secondary,no,5.0,no,no,cellular,19.0,aug,98.0,1.0,-1.0,0.0,unknown,0
13581,44.0,admin.,divorced,secondary,no,145.0,no,yes,telephone,9.0,jul,672.0,6.0,-1.0,0.0,unknown,0
24963,40.0,technician,married,secondary,no,5811.0,yes,no,cellular,18.0,nov,172.0,1.0,-1.0,0.0,unknown,0
33047,31.0,technician,single,secondary,no,1970.0,no,no,telephone,17.0,apr,284.0,3.0,-1.0,0.0,unknown,0
36721,51.0,blue-collar,married,primary,no,42.0,yes,no,cellular,12.0,may,51.0,2.0,342.0,3.0,failure,0
32222,34.0,technician,single,secondary,no,486.0,yes,no,cellular,16.0,apr,204.0,1.0,328.0,2.0,failure,0
29237,43.0,blue-collar,married,secondary,no,1109.0,yes,no,cellular,2.0,feb,115.0,3.0,264.0,2.0,failure,0
6654,27.0,management,single,secondary,no,442.0,yes,no,unknown,28.0,may,212.0,1.0,-1.0,0.0,unknown,0
